confirmed_date,county_name,state_name,confirmed_count,death_count,recovered_count
2020-04-09,Hancock,IN,1,0,0
2020-04-09,Hancock,MS,5,1,0
2020-04-09,Hanover,VA,7,0,0
2020-04-09,Hardee,FL,1,0,0
2020-04-09,Hardin,OH,1,0,0
2020-04-09,Harford,MD,15,0,0
2020-04-09,Harnett,NC,1,0,0
2020-04-09,Harris,GA,2,1,0
2020-04-09,Harris,TX,706,3,0
2020-04-09,Harrison,IN,2,0,0
2020-04-09,Harrison,MS,8,0,0
2020-04-09,Harrisonburg,VA,3,0,0
2020-04-09,Hartford,CT,181,7,0
2020-04-09,Hawaii,HI,2,0,0
2020-04-09,Hawkins,TN,3,0,0
2020-04-09,Hays,TX,2,0,0
2020-04-09,Haywood,TN,2,1,0
2020-04-09,Heard,GA,1,1,0
2020-04-09,Hempstead,AR,0,1,0
2020-04-09,Henderson,NC,4,1,0
2020-04-09,Henderson,TX,2,0,0
2020-04-09,Hendricks,IN,13,2,0
2020-04-09,Hendry,FL,2,0,0
2020-04-09,Hennepin,MN,31,7,0
2020-04-09,Henrico,VA,28,6,0
2020-04-09,Henry,AL,3,0,0
2020-04-09,Henry,GA,14,0,0
2020-04-09,Henry,IL,2,0,0
2020-04-09,Henry,VA,1,0,0
2020-04-09,Herkimer,NY,3,0,0
2020-04-09,Hernando,FL,5,0,0
2020-04-09,Hidalgo,TX,7,0,9
2020-04-09,Highlands,FL,2,0,0
2020-04-09,Hillsborough,FL,26,2,0
2020-04-09,Hillsdale,MI,2,2,0
2020-04-09,Hinds,MS,25,1,0
2020-04-09,Hockley,TX,2,0,0
2020-04-09,Hoke,NC,2,0,0
2020-04-09,Holmes,MS,4,0,0
2020-04-09,Honolulu,HI,6,1,0
2020-04-09,Hood,TX,1,0,0
2020-04-09,Horry,SC,8,0,0
2020-04-09,Hot Spring,AR,1,0,0
2020-04-09,Houston,AL,6,0,0
2020-04-09,Houston,GA,9,0,0
2020-04-09,Howard,AR,1,0,0
2020-04-09,Howard,MD,25,2,0
2020-04-09,Hudson,NJ,575,10,9
2020-04-09,Hughes,SD,1,0,0
2020-04-09,Humboldt,NV,2,0,0
2020-04-09,Humphreys,MS,1,0,0
2020-04-09,Hunt,TX,1,0,0
2020-04-09,Hunterdon,NJ,31,2,0
2020-04-09,Huntingdon,PA,2,0,0
2020-04-09,Huron,MI,1,0,0
2020-04-09,Huron,OH,1,0,0
2020-04-09,Iberia,LA,11,1,0
2020-04-09,Iberville,LA,16,0,0
2020-04-09,Imperial,CA,4,0,8
2020-04-09,Indian River,FL,3,0,0
2020-04-09,Ingham,MI,17,1,0
2020-04-09,Ionia,MI,2,0,0
2020-04-09,Iowa,IA,1,0,0
2020-04-09,Iredell,NC,4,0,0
2020-04-09,Irwin,GA,1,0,0
2020-04-09,Isabella,MI,6,0,0
2020-04-09,Isle of Wight,VA,1,0,0
2020-04-09,Itawamba,MS,2,0,0
2020-04-09,Jack,TX,1,0,0
2020-04-09,Jackson,AL,2,1,0
2020-04-09,Jackson,FL,1,0,0
2020-04-09,Jackson,GA,3,1,0
2020-04-09,Jackson,IL,4,0,1
2020-04-09,Jackson,IN,7,0,0
2020-04-09,Jackson,LA,2,0,0
2020-04-09,Jackson,MI,5,0,0
2020-04-09,Jackson,MO,10,0,0
2020-04-09,Jackson,MS,11,0,0
2020-04-09,Jackson,OR,5,0,0
2020-04-09,Jackson,TN,1,0,0
2020-04-09,Jackson,WI,2,0,0
2020-04-09,Jackson,WV,1,0,0
2020-04-09,James City,VA,1,0,0
2020-04-09,Jasper,GA,1,0,0
2020-04-09,Jasper,IA,1,0,0
2020-04-09,Jasper,IN,1,0,0
2020-04-09,Jasper,MS,6,0,0
2020-04-09,Jasper,TX,3,0,0
2020-04-09,Jefferson,AL,31,0,0
2020-04-09,Jefferson,AR,5,0,0
2020-04-09,Jefferson,CO,50,2,0
2020-04-09,Jefferson,FL,1,0,0
2020-04-09,Jefferson,GA,0,1,0
2020-04-09,Jefferson,IN,3,0,0
2020-04-09,Jefferson,LA,388,9,0
2020-04-09,Jefferson,MO,3,0,0
2020-04-09,Jefferson,OH,1,0,0
2020-04-09,Jefferson,TX,9,3,0
2020-04-09,Jefferson,WA,1,0,0
2020-04-09,Jefferson,WI,3,0,0
2020-04-09,Jefferson,WV,6,0,0
2020-04-09,Jefferson Davis,LA,2,1,0
2020-04-09,Jefferson Davis,MS,4,0,0
2020-04-09,Jenkins,GA,1,0,0
2020-04-09,Jennings,IN,3,0,0
2020-04-09,Jerauld,SD,1,0,0
2020-04-09,Jerome,ID,5,2,0
2020-04-09,Jo Daviess,IL,1,0,0
2020-04-09,Johnson,GA,1,1,0
2020-04-09,Johnson,IA,24,0,0
2020-04-09,Johnson,IN,18,3,0
2020-04-09,Johnson,KS,8,1,0
2020-04-09,Johnson,MO,1,0,0
2020-04-09,Johnson,WY,1,0,0
2020-04-09,Johnston,NC,22,0,0
2020-04-09,Jones,GA,2,0,0
2020-04-09,Jones,IA,2,0,0
2020-04-09,Jones,MS,4,0,0
2020-04-09,Juniata,PA,5,0,0
2020-04-09,Kalamazoo,MI,7,0,0
2020-04-09,Kanawha,WV,4,0,0
2020-04-09,Kane,IL,22,1,0
2020-04-09,Kankakee,IL,11,1,0
2020-04-09,Kansas City,MO,8,1,0
2020-04-09,Kaufman,TX,3,0,0
2020-04-09,Kay,OK,3,0,0
2020-04-09,Kemper,MS,2,0,0
2020-04-09,Kenai Peninsula,AK,1,0,0
2020-04-09,Kendall,IL,7,0,8
2020-04-09,Kenosha,WI,6,0,0
2020-04-09,Kent,DE,13,0,0
2020-04-09,Kent,MI,26,1,0
2020-04-09,Kern,CA,34,1,0
2020-04-09,Kershaw,SC,5,0,0
2020-04-09,King,WA,198,14,0
2020-04-09,King George,VA,2,0,0
2020-04-09,King and Queen,VA,1,0,0
2020-04-09,Kit Carson,CO,1,0,0
2020-04-09,Kitsap,WA,2,0,0
2020-04-09,Kittitas,WA,0,0,3
2020-04-09,Klamath,OR,1,0,0
2020-04-09,Klickitat,WA,1,0,2
2020-04-09,Knox,ME,1,0,0
2020-04-09,Knox,OH,1,0,0
2020-04-09,Knox,TN,9,0,0
2020-04-09,Kosciusko,IN,0,1,0
2020-04-09,La Crosse,WI,3,0,17
2020-04-09,La Paz,AZ,1,0,0
2020-04-09,La Plata,CO,3,0,0
2020-04-09,La Salle,LA,1,0,0
2020-04-09,LaGrange,IN,1,0,0
2020-04-09,LaPorte,IN,2,0,0
2020-04-09,Labette,KS,2,0,0
2020-04-09,Lackawanna,PA,46,6,0
2020-04-09,Lafayette,LA,18,1,0
2020-04-09,Lafayette,MO,0,0,10
2020-04-09,Lafayette,WI,1,0,0
2020-04-09,Lafourche,LA,38,0,0
2020-04-09,Lake,CO,1,0,0
2020-04-09,Lake,FL,1,0,0
2020-04-09,Lake,IL,83,4,0
2020-04-09,Lake,IN,64,7,0
2020-04-09,Lake,OH,7,1,0
2020-04-09,Lamar,AL,1,0,0
2020-04-09,Lamar,MS,5,0,0
2020-04-09,Lamar,TX,2,0,0
2020-04-09,Lancaster,NE,6,0,0
2020-04-09,Lancaster,PA,35,3,0
2020-04-09,Lancaster,SC,3,0,0
2020-04-09,Lane,OR,2,0,0
2020-04-09,Lapeer,MI,13,0,0
2020-04-09,Laramie,WY,1,0,0
2020-04-09,Larimer,CO,7,1,0
2020-04-09,Las Animas,CO,1,0,0
2020-04-09,Latah,ID,1,0,0
2020-04-09,Lauderdale,AL,1,1,0
2020-04-09,Lauderdale,MS,15,0,0
2020-04-09,Lauderdale,TN,1,0,0
2020-04-09,Laurens,SC,1,0,0
2020-04-09,Lavaca,TX,1,0,0
2020-04-09,Lawrence,AR,1,0,0
2020-04-09,Lawrence,IN,1,0,0
2020-04-09,Lawrence,OH,2,0,0
2020-04-09,Lawrence,PA,5,0,0
2020-04-09,Lawrence,TN,1,0,0
2020-04-09,Le Flore,OK,2,0,0
2020-04-09,Leake,MS,7,0,0
2020-04-09,Leavenworth,KS,2,0,0
2020-04-09,Lebanon,PA,18,0,0
2020-04-09,Lee,AL,16,1,0
2020-04-09,Lee,FL,46,0,0
2020-04-09,Lee,GA,7,1,0
2020-04-09,Lee,IL,3,0,0
2020-04-09,Lee,SC,2,1,0
2020-04-09,Leflore,MS,4,0,0
2020-04-09,Lehigh,PA,147,1,0
2020-04-09,Lenawee,MI,3,0,0
2020-04-09,Leon,FL,6,0,0
2020-04-09,Lexington,SC,33,1,0
2020-04-09,Liberty,GA,1,0,0
2020-04-09,Licking,OH,14,0,0
2020-04-09,Limestone,AL,3,0,0
2020-04-09,Limestone,TX,1,0,0
2020-04-09,Lincoln,ID,2,0,0
2020-04-09,Lincoln,LA,4,0,0
2020-04-09,Lincoln,MS,6,1,0
2020-04-09,Lincoln,NC,1,0,0
2020-04-09,Lincoln,SD,2,0,4
2020-04-09,Linn,IA,18,2,0
2020-04-09,Linn,OR,3,2,0
2020-04-09,Litchfield,CT,23,1,0
2020-04-09,Livingston,IL,4,0,0
2020-04-09,Livingston,LA,4,0,0
2020-04-09,Livingston,MI,7,0,0
2020-04-09,Logan,OK,1,0,0
2020-04-09,Lonoke,AR,2,0,0
2020-04-09,Lorain,OH,4,1,0
2020-04-09,Los Alamos,NM,2,0,0
2020-04-09,Los Angeles,CA,396,24,0
2020-04-09,Loudoun,VA,20,4,0
2020-04-09,Louisa,IA,11,0,0
2020-04-09,Louisa,VA,1,0,0
2020-04-09,Lowndes,AL,1,0,0
2020-04-09,Lowndes,GA,4,0,0
2020-04-09,Lowndes,MS,1,0,0
2020-04-09,Lubbock,TX,20,2,15
2020-04-09,Lucas,OH,32,0,0
2020-04-09,Luzerne,PA,107,1,0
2020-04-09,Lycoming,PA,2,0,0
2020-04-09,Lynchburg,VA,1,0,0
2020-04-09,Lynn,TX,1,0,0
2020-04-09,Lyon,MN,1,0,0
2020-04-09,Mackinac,MI,1,0,0
2020-04-09,Macomb,MI,157,24,0
2020-04-09,Macon,AL,3,0,0
2020-04-09,Macon,GA,4,0,0
2020-04-09,Macon,IL,1,0,0
2020-04-09,Macon,NC,1,0,0
2020-04-09,Macon,TN,2,0,0
2020-04-09,Macoupin,IL,2,0,0
2020-04-09,Madera,CA,2,0,3
2020-04-09,Madison,AL,12,1,0
2020-04-09,Madison,ID,1,0,0
2020-04-09,Madison,IL,7,0,10
2020-04-09,Madison,IN,3,0,0
2020-04-09,Madison,MS,5,0,0
2020-04-09,Madison,NE,1,0,0
2020-04-09,Madison,NY,10,0,0
2020-04-09,Madison,OH,1,0,0
2020-04-09,Madison,TN,4,0,0
2020-04-09,Mahoning,OH,29,0,0
2020-04-09,Manassas City,VA,5,0,0
2020-04-09,Manatee,FL,7,3,0
2020-04-09,Maricopa,AZ,130,0,0
2020-04-09,Marin,CA,5,0,0
2020-04-09,Marion,AL,10,0,0
2020-04-09,Marion,FL,7,0,0
2020-04-09,Marion,GA,1,0,0
2020-04-09,Marion,IL,6,0,0
2020-04-09,Marion,IN,125,23,0
2020-04-09,Marion,MS,2,0,0
2020-04-09,Marion,OH,8,0,0
2020-04-09,Marion,OR,17,0,0
2020-04-09,Marion,TN,1,0,0
2020-04-09,Marion,WV,2,0,0
2020-04-09,Marshall,AL,19,1,0
2020-04-09,Marshall,IA,3,0,0
2020-04-09,Marshall,MS,2,0,0
2020-04-09,Marshall,TN,0,1,0
2020-04-09,Martin,FL,1,0,0
2020-04-09,Martin,MN,1,0,0
2020-04-09,Mason,WA,1,0,0
2020-04-09,Matagorda,TX,1,0,10
2020-04-09,Matanuska-Susitna,AK,1,0,0
2020-04-09,Maui,HI,3,0,0
2020-04-09,Maury,TN,2,0,0
2020-04-09,McCormick,SC,1,0,0
2020-04-09,McCulloch,TX,1,0,0
2020-04-09,McDowell,NC,3,0,0
2020-04-09,McDowell,WV,1,0,0
2020-04-09,McHenry,IL,18,0,0
2020-04-09,McKenzie,ND,1,0,0
2020-04-09,McKinley,NM,14,0,0
2020-04-09,McKinley(NM),NN,14,0,0
2020-04-09,McLean,IL,4,0,5
2020-04-09,McLeod,MN,1,0,0
2020-04-09,McNairy,TN,2,0,0
2020-04-09,McPherson,KS,1,0,0
2020-04-09,Mcclain,OK,2,0,0
2020-04-09,Mcduffie,GA,1,1,0
2020-04-09,Mecklenburg,NC,21,0,0
2020-04-09,Mecklenburg,VA,9,0,0
2020-04-09,Mecosta,MI,1,0,0
2020-04-09,Medina,OH,4,1,0
2020-04-09,Medina,TX,2,1,0
2020-04-09,Meeker,MN,1,0,0
2020-04-09,Mendocino,CA,0,0,2
2020-04-09,Mercer,NJ,169,8,0
2020-04-09,Mercer,OH,1,0,0
2020-04-09,Mercer,PA,3,0,0
2020-04-09,Mercer,WV,1,0,0
2020-04-09,Miami,IN,1,0,0
2020-04-09,Miami,KS,1,0,0
2020-04-09,Miami,OH,3,0,0
2020-04-09,Miami-Dade,FL,437,16,0
2020-04-09,Michigan Department of Corrections (MDOC),MI,3,3,0
2020-04-09,Middlesex,CT,31,5,0
2020-04-09,Middlesex,MA,500,13,93
2020-04-09,Middlesex,NJ,472,13,0
2020-04-09,Middlesex,VA,2,0,0
2020-04-09,Midland,MI,4,0,0
2020-04-09,Midland,TX,1,0,0
2020-04-09,Miller,AR,3,0,0
2020-04-09,Milwaukee,WI,23,6,0
2020-04-09,Minidoka,ID,1,0,0
2020-04-09,Minnehaha,SD,46,0,7
2020-04-09,Mississippi,AR,2,0,0
2020-04-09,Missoula,MT,1,0,0
2020-04-09,Mitchell,GA,5,2,0
2020-04-09,Mobile,AL,80,2,0
2020-04-09,Mohave,AZ,4,0,0
2020-04-09,Monmouth,NJ,210,12,0
2020-04-09,Monongalia,WV,8,0,0
2020-04-09,Monroe,FL,1,0,0
2020-04-09,Monroe,IL,15,0,0
2020-04-09,Monroe,IN,1,0,0
2020-04-09,Monroe,MI,13,1,0
2020-04-09,Monroe,MS,5,0,0
2020-04-09,Monroe,NY,47,6,0
2020-04-09,Monroe,PA,45,3,0
2020-04-09,Monroe,TN,1,0,0
2020-04-09,Monroe,WI,3,0,2
2020-04-09,Montcalm,MI,1,0,0
2020-04-09,Monterey,CA,7,1,14
2020-04-09,Montgomery,AL,9,1,0
2020-04-09,Montgomery,IL,2,0,0
2020-04-09,Montgomery,IN,2,0,0
2020-04-09,Montgomery,KS,0,1,0
2020-04-09,Montgomery,MD,126,4,0
2020-04-09,Montgomery,MO,1,0,0
2020-04-09,Montgomery,MS,1,0,0
2020-04-09,Montgomery,NY,10,0,0
2020-04-09,Montgomery,OH,9,2,0
2020-04-09,Montgomery,PA,172,0,0
2020-04-09,Montgomery,TN,7,0,0
2020-04-09,Montgomery,TX,21,0,23
2020-04-09,Montgomery,VA,1,0,0
2020-04-09,Montrose,CO,3,0,0
2020-04-09,Moore,NC,23,0,0
2020-04-09,Moore,TX,6,0,0
2020-04-09,Morehouse,LA,1,0,0
2020-04-09,Morgan,AL,2,0,0
2020-04-09,Morgan,CO,21,0,0
2020-04-09,Morgan,GA,1,0,0
2020-04-09,Morgan,IL,2,0,0
2020-04-09,Morgan,IN,0,1,0
2020-04-09,Morris,NJ,177,15,0
2020-04-09,Morris,TX,1,0,0
2020-04-09,Morrow,OR,2,0,0
2020-04-09,Morton,ND,1,0,0
2020-04-09,Mower,MN,2,0,0
2020-04-09,Multnomah,OR,16,3,0
2020-04-09,Muscatine,IA,9,0,0
2020-04-09,Muscogee,GA,24,1,0
2020-04-09,Muskegon,MI,11,0,0
2020-04-09,Muskingum,OH,2,0,0
2020-04-09,Nacogdoches,TX,6,1,0
2020-04-09,Napa,CA,3,0,0
2020-04-09,Nash,NC,3,0,0
2020-04-09,Nassau,FL,3,0,0
2020-04-09,Nassau,NY,1592,67,0
2020-04-09,Natchitoches,LA,2,0,0
2020-04-09,Navajo,AZ,46,0,0
2020-04-09,Navajo(AZ),NN,36,0,0
2020-04-09,Navarro,TX,6,1,0
2020-04-09,Navy,Military,195,0,74
2020-04-09,Neshoba,MS,4,0,0
2020-04-09,New Castle,DE,65,2,0
2020-04-09,New Hanover,NC,1,0,0
2020-04-09,New Haven,CT,238,8,0
2020-04-09,New London,CT,19,1,0
2020-04-09,New Madrid,MO,1,0,0
2020-04-09,New York,NY,5225,600,0
2020-04-09,Newberry,SC,2,0,0
2020-04-09,Newport News,VA,4,0,0
2020-04-09,Newton,GA,3,0,0
2020-04-09,Newton,MO,1,0,0
2020-04-09,Newton,MS,1,0,0
2020-04-09,Nez Perce,ID,1,3,0
2020-04-09,Niagara,NY,0,3,0
2020-04-09,Nicollet,MN,0,1,0
2020-04-09,Niobrara,WY,1,0,0
2020-04-09,Noble,IN,2,0,0
2020-04-09,Norfolk,MA,229,9,0
2020-04-09,Norfolk,VA,7,0,0
2020-04-09,Northampton,NC,2,0,5
2020-04-09,Northampton,PA,92,3,0
2020-04-09,Northumberland,PA,2,0,0
2020-04-09,Nueces,TX,3,0,0
2020-04-09,Oakland,MI,240,12,0
2020-04-09,Ocean,NJ,237,18,0
2020-04-09,Oconee,GA,1,0,0
2020-04-09,Oconee,SC,1,0,0
2020-04-09,Oconto,WI,1,0,0
2020-04-09,Ogle,IL,2,0,0
2020-04-09,Oglethorpe,GA,3,0,0
2020-04-09,Ohio,WV,3,0,0
2020-04-09,Okaloosa,FL,5,0,0
2020-04-09,Oklahoma,OK,68,0,0
2020-04-09,Okmulgee,OK,2,0,0
2020-04-09,Oktibbeha,MS,5,0,0
2020-04-09,Olmsted,MN,6,0,0
2020-04-09,Oneida,NY,33,1,11
2020-04-09,Onondaga,NY,20,1,13
2020-04-09,Onslow,NC,3,0,0
2020-04-09,Ontario,NY,4,0,0
2020-04-09,Orange,CA,63,0,0
2020-04-09,Orange,FL,36,1,0
2020-04-09,Orange,IN,1,0,0
2020-04-09,Orange,NC,17,1,0
2020-04-09,Orange,NY,234,8,0
2020-04-09,Orange,TX,1,0,0
2020-04-09,Orange,VA,2,0,0
2020-04-09,Orange,VT,1,0,0
2020-04-09,Orangeburg,SC,4,0,0
2020-04-09,Orleans,LA,172,16,0
2020-04-09,Orleans,NY,6,0,0
2020-04-09,Osage,OK,8,0,0
2020-04-09,Osceola,FL,18,1,0
2020-04-09,Oscoda,MI,1,0,0
2020-04-09,Oswego,NY,2,0,0
2020-04-09,Otero,CO,1,0,0
2020-04-09,Otsego,NY,1,0,0
2020-04-09,Ottawa,MI,4,1,0
2020-04-09,Ottawa,OH,2,0,0
2020-04-09,Ottawa,OK,2,0,0
2020-04-09,Otter Tail,MN,1,0,0
2020-04-09,Ouachita,LA,25,1,0
2020-04-09,Ouray,CO,1,1,0
2020-04-09,Out of State,MI,5,0,0
2020-04-09,Out-of-State,OK,-2,0,0
2020-04-09,Out-of-state,TN,-15,1,0
2020-04-09,Outagamie,WI,1,0,0
2020-04-09,Owyhee,ID,2,0,0
2020-04-09,Ozaukee,WI,1,0,0
2020-04-09,Page,VA,2,0,0
2020-04-09,Palm Beach,FL,109,6,0
2020-04-09,Palo Pinto,TX,1,0,0
2020-04-09,Pamlico,NC,1,0,0
2020-04-09,Panola,MS,2,0,0
2020-04-09,Parker,TX,3,0,0
2020-04-09,Pasco,FL,12,0,0
2020-04-09,Passaic,NJ,318,11,0
2020-04-09,Paulding,GA,4,1,0
2020-04-09,Pawnee,OK,1,0,0
2020-04-09,Payette,ID,2,0,0
2020-04-09,Payne,OK,1,0,0
2020-04-09,Peach,GA,1,0,0
2020-04-09,Pearl River,MS,13,1,0
2020-04-09,Pender,NC,2,0,0
2020-04-09,Pennington,SD,1,0,0
2020-04-09,Perry,AL,2,0,0
2020-04-09,Perry,PA,2,0,0
2020-04-09,Petersburg,VA,3,0,0
2020-04-09,Philadelphia,PA,494,17,0
2020-04-09,Phillips,AR,1,0,0
2020-04-09,Piatt,IL,1,0,0
2020-04-09,Pickaway,OH,4,0,0
2020-04-09,Pickens,AL,4,0,0
2020-04-09,Pickens,SC,1,0,0
2020-04-09,Pierce,GA,1,0,0
2020-04-09,Pierce,WA,43,1,0
2020-04-09,Pike,AL,2,0,0
2020-04-09,Pike,GA,1,0,0
2020-04-09,Pike,MO,1,0,0
2020-04-09,Pike,MS,2,0,0
2020-04-09,Pike,PA,15,0,0
2020-04-09,Pima,AZ,48,4,0
2020-04-09,Pinal,AZ,13,0,0
2020-04-09,Pine,MN,2,0,0
2020-04-09,Pinellas,FL,27,0,0
2020-04-09,Pitt,NC,3,0,0
2020-04-09,Pittsylvania,VA,1,0,0
2020-04-09,Placer,CA,3,0,0
2020-04-09,Plaquemines,LA,6,1,0
2020-04-09,Platte,MO,2,0,0
2020-04-09,Plymouth,MA,180,6,0
2020-04-09,Pointe Coupee,LA,5,1,0
2020-04-09,Polk,FL,28,1,0
2020-04-09,Polk,IA,6,0,0
2020-04-09,Polk,NE,1,0,0
2020-04-09,Polk,OR,1,0,0
2020-04-09,Pontotoc,MS,1,0,0
2020-04-09,Pope,AR,2,0,0
2020-04-09,Poquoson,VA,1,0,0
2020-04-09,Portage,OH,8,6,0
2020-04-09,Porter,IN,8,0,0
2020-04-09,Portsmouth,VA,3,0,0
2020-04-09,Pottawatomie,OK,4,0,0
2020-04-09,Potter,TX,11,0,0
2020-04-09,Preble,OH,1,1,0
2020-04-09,Prince George,VA,1,0,0
2020-04-09,Prince Georges,MD,166,2,0
2020-04-09,Prince William,VA,36,0,0
2020-04-09,Prowers,CO,1,0,0
2020-04-09,Pueblo,CO,3,0,0
2020-04-09,Puerto Rico,PR,63,9,0
2020-04-09,Pulaski,AR,20,1,0
2020-04-09,Pulaski,IL,4,0,0
2020-04-09,Pulaski,VA,1,0,0
2020-04-09,Putnam,FL,1,0,0
2020-04-09,Putnam,IN,3,0,0
2020-04-09,Putnam,NY,29,0,0
2020-04-09,Putnam,TN,1,0,0
2020-04-09,Queen Annes,MD,1,0,0
2020-04-09,Racine,WI,7,0,0
2020-04-09,Raleigh,WV,1,0,0
2020-04-09,Ramsey,MN,9,2,0
2020-04-09,Randall,TX,12,0,0
2020-04-09,Randolph,AL,5,1,0
2020-04-09,Randolph,AR,1,0,0
2020-04-09,Randolph,GA,8,1,0
2020-04-09,Randolph,IL,3,0,0
2020-04-09,Randolph,NC,5,0,0
2020-04-09,Rankin,MS,6,0,0
2020-04-09,Rapides,LA,13,0,0
2020-04-09,Red River,LA,2,0,0
2020-04-09,Rensselaer,NY,14,0,0
2020-04-09,Richland,LA,3,0,0
2020-04-09,Richland,ND,1,0,0
2020-04-09,Richland,OH,2,1,0
2020-04-09,Richland,SC,45,0,0
2020-04-09,Richmond,GA,10,0,0
2020-04-09,Richmond,NC,3,0,0
2020-04-09,Richmond,VA,1,0,0
2020-04-09,Richmond City,VA,7,0,0
2020-04-09,Riley,KS,1,0,0
2020-04-09,Ripley,IN,1,0,0
2020-04-09,Riverside,CA,101,1,51
2020-04-09,Roanoke City,VA,1,0,0
2020-04-09,Robertson,TN,3,0,0
2020-04-09,Rock,WI,5,0,0
2020-04-09,Rock Island,IL,6,2,0
2020-04-09,Rockingham,NC,1,0,0
2020-04-09,Rockingham,VA,1,0,0
2020-04-09,Rockland,NY,252,18,0
2020-04-09,Roscommon,MI,2,0,0
2020-04-09,Rowan,NC,6,0,0
2020-04-09,Russell,AL,4,0,0
2020-04-09,Rutherford,NC,6,0,0
2020-04-09,Rutherford,TN,10,3,0
2020-04-09,Rutland,VT,3,0,0
2020-04-09,Sabine,LA,1,0,0
2020-04-09,Sacramento,CA,33,0,0
2020-04-09,Sagadahoc,ME,1,0,0
2020-04-09,Saginaw,MI,19,1,0
2020-04-09,Salem,NJ,7,0,0
2020-04-09,Saline,AR,1,0,0
2020-04-09,Saline,IL,1,0,0
2020-04-09,Saline,KS,1,0,0
2020-04-09,Saline,MO,3,0,0
2020-04-09,Salt Lake,UT,77,0,0
2020-04-09,Saluda,SC,1,0,0
2020-04-09,Sampson,NC,2,0,0
2020-04-09,San Augustine,TX,2,0,0
2020-04-09,San Benito,CA,1,0,8
2020-04-09,San Bernardino,CA,88,4,0
2020-04-09,San Diego,CA,98,4,0
2020-04-09,San Francisco,CA,48,0,0
2020-04-09,San Joaquin,CA,8,0,0
2020-04-09,San Juan,NM,10,0,0
2020-04-09,San Juan(NM),NN,9,0,0
2020-04-09,San Mateo,CA,16,0,0
2020-04-09,San Miguel,CO,1,0,0
2020-04-09,Sandoval,NM,31,0,0
2020-04-09,Sandusky,OH,2,0,0
2020-04-09,Sangamon,IL,6,0,0
2020-04-09,Santa Barbara,CA,15,0,10
2020-04-09,Santa Clara,CA,62,1,0
2020-04-09,Santa Cruz,AZ,1,0,0
2020-04-09,Santa Cruz,CA,4,0,1
2020-04-09,Santa Fe,NM,2,0,0
2020-04-09,Santa Rosa,FL,26,0,0
2020-04-09,Sarasota,FL,17,2,0
2020-04-09,Saratoga,NY,10,0,0
2020-04-09,Sauk,WI,1,0,0
2020-04-09,Sawyer,WI,1,0,0
2020-04-09,Schenectady,NY,18,0,0
2020-04-09,Schley,GA,1,0,0
2020-04-09,Schuyler,IL,1,0,0
2020-04-09,Schuylkill,PA,13,1,0
2020-04-09,Scioto,OH,1,0,0
2020-04-09,Scotland,NC,1,0,0
2020-04-09,Scott,IA,11,0,0
2020-04-09,Scott,IN,1,0,0
2020-04-09,Scott,MN,2,0,0
2020-04-09,Scott,MO,1,0,0
2020-04-09,Scott,MS,9,0,0
2020-04-09,Screven,GA,1,0,0
2020-04-09,Sedgwick,KS,7,0,0
2020-04-09,Seminole,FL,11,0,0
2020-04-09,Seneca,NY,3,0,0
2020-04-09,Seneca,OH,1,0,0
2020-04-09,Sequoyah,OK,0,1,0
2020-04-09,Sevier,TN,2,0,0
2020-04-09,Shawnee,KS,6,0,0
2020-04-09,Shelby,AL,18,0,0
2020-04-09,Shelby,IN,5,1,0
2020-04-09,Shelby,OH,2,0,0
2020-04-09,Shelby,TN,94,3,0
2020-04-09,Shelby,TX,6,0,0
2020-04-09,Shenandoah,VA,2,0,0
2020-04-09,Shiawassee,MI,4,0,0
2020-04-09,Skagit,WA,6,0,2
2020-04-09,Smith,MS,1,0,0
2020-04-09,Smith,TN,2,0,0
2020-04-09,Smith,TX,6,0,23
2020-04-09,Smyth,VA,3,0,0
2020-04-09,Snohomish,WA,50,1,144
2020-04-09,Socorro,NM,2,0,0
2020-04-09,Solano,CA,3,0,74
2020-04-09,Somerset,ME,0,0,1
2020-04-09,Somerset,NJ,175,13,0
2020-04-09,Sonoma,CA,13,0,9
2020-04-09,Southwest Utah,UT,6,0,0
2020-04-09,Spalding,GA,4,0,0
2020-04-09,Spartanburg,SC,13,0,0
2020-04-09,Spokane,WA,7,1,0
2020-04-09,Spotsylvania,VA,5,0,0
2020-04-09,St. Bernard,LA,21,0,0
2020-04-09,St. Charles,LA,34,3,0
2020-04-09,St. Clair,AL,2,0,0
2020-04-09,St. Clair,IL,17,1,0
2020-04-09,St. Clair,MI,22,1,0
2020-04-09,St. Clair,MO,2,0,0
2020-04-09,St. Helena,LA,1,0,0
2020-04-09,St. James,LA,10,0,0
2020-04-09,St. John the Baptist,LA,45,0,0
2020-04-09,St. Johns,FL,7,0,0
2020-04-09,St. Joseph,IN,8,0,0
2020-04-09,St. Joseph,MI,2,0,0
2020-04-09,St. Landry,LA,4,0,0
2020-04-09,St. Lawrence,NY,4,0,0
2020-04-09,St. Louis,MN,5,1,0
2020-04-09,St. Louis,MO,91,2,0
2020-04-09,St. Louis City,MO,51,1,0
2020-04-09,St. Lucie,FL,8,0,0
2020-04-09,St. Martin,LA,15,2,0
2020-04-09,St. Mary,LA,8,1,0
2020-04-09,St. Marys,MD,3,0,0
2020-04-09,St. Tammany,LA,44,1,0
2020-04-09,St. Thomas,VI,5,0,0
2020-04-09,Stafford,VA,6,0,0
